,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
103,3hm4axDodp2jFEDohQfXxV,Henry,It's You,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,68,0.545,0.468,7.0,-6.064,1.0,0.0247,0.637,0.0,0.128,0.279,76.045,231643.0,4.0
104,6lanRgr6wXibZr8KgzXxBl,Christina Perri,A Thousand Years,A Thousand Years,80,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028,285120.0,3.0
105,7vRriwrloYVaoAe3a9wJHe,gnash,"i hate u, i love u (feat. olivia o'brien)",us,80,0.492,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.101,0.18,92.6,251034.0,4.0
106,5ivF4eQBqJiVL5IAE9jRyl,Jason Mraz,I Won't Give Up,Love Is a Four Letter Word,71,0.585,0.303,4.0,-10.058,1.0,0.0398,0.694,0.0,0.115,0.142,136.703,240166.0,3.0
107,0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,When I Was Your Man,Unorthodox Jukebox,82,0.612,0.28,0.0,-8.648,1.0,0.0434,0.932,0.0,0.088,0.387,72.795,213827.0,4.0
108,0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Perfect,÷ (Deluxe),86,0.599,0.448,8.0,-6.312,1.0,0.0232,0.163,0.0,0.106,0.168,95.05,263400.0,3.0
109,3hRZsdTF5uyGA2uhNqEuhm,Niall Horan,Too Much To Ask,Too Much To Ask,1,0.517,0.552,0.0,-6.401,1.0,0.039,0.375,0.0,0.106,0.196,153.747,223044.0,4.0
110,167NczpNbRF7oWakJaY3Hh,Niall Horan,Slow Hands,Slow Hands,3,0.728,0.426,0.0,-6.69,1.0,0.0509,0.0142,0.0,0.0546,0.844,85.908,188174.0,4.0
111,7CFQrZR4WeKEg4vweqp8Gv,Ellie Goulding,How Long Will I Love You - Bonus Track,Halcyon Days,69,0.512,0.304,0.0,-9.19,1.0,0.0318,0.295,0.000622,0.118,0.172,126.078,154435.0,5.0
112,2YlZnw2ikdb837oKMKjBkW,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),Title (Deluxe),79,0.63,0.53,0.0,-7.259,1.0,0.0434,0.4,0.0,0.177,0.417,108.038,225053.0,3.0
113,201ojPD0R8nEV2xTUiXKLr,Justin Caruso,Caving (feat. James Droll),Caving (feat. James Droll),45,0.636,0.818,11.0,-5.035,1.0,0.0686,0.0818,4.4e-06,0.0793,0.414,92.013,191894.0,4.0
114,3UwT4FadEGWyMdaSwYcUBY,Niall Horan,This Town,Flicker (Deluxe),0,0.678,0.398,6.0,-8.413,0.0,0.0315,0.738,0.0,0.117,0.202,111.833,232852.0,4.0
115,4v094LQ9eF10k2O2Te2ngK,Niall Horan,Too Much To Ask,Flicker (Deluxe),1,0.519,0.554,0.0,-6.412,1.0,0.0385,0.381,0.0,0.115,0.194,153.676,223044.0,4.0
116,5wU51enZflQ5PLFABly2sx,Jon McLaughlin,"So Close - From ""Enchanted""/Soundtrack Version",Enchanted,0,0.353,0.257,11.0,-11.432,1.0,0.0303,0.766,2.77e-06,0.143,0.191,107.058,226840.0,3.0
117,4VuS959DSpr82t3qBqCrWG,Ed Sheeran,Supermarket Flowers,÷ (Deluxe),78,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,221107.0,4.0
118,1almCHdsfikRPfVB9VrEdT,Alex & Sierra,Little Do You Know,It's About Us,79,0.5,0.292,0.0,-8.554,1.0,0.0323,0.746,0.0,0.188,0.37,145.879,185200.0,4.0
119,72kdzT0WS77s10faqHsuTa,Bastille,(I Just) Died In Your Arms,Virgin Records: 40 Years Of Disruptions,39,0.486,0.75,4.0,-7.925,0.0,0.348,0.595,0.0112,0.273,0.648,170.076,200133.0,4.0
120,32DGGj6KlNuBr6WaqRxpxi,Charlie Puth,How Long,How Long,8,0.849,0.581,1.0,-5.243,0.0,0.0767,0.189,3.61e-06,0.0805,0.779,110.008,198237.0,4.0
121,2dfHh7ECGxfNqZTQno09Vk,Ed Sheeran,Hearts Don't Break Around Here,÷ (Deluxe),69,0.604,0.366,7.0,-7.881,1.0,0.0267,0.719,0.0,0.162,0.181,105.177,248413.0,3.0
122,7m65LpZBT3sBWF5cbVH3DE,The Cab,Numbers,Lock Me Up,0,0.54,0.738,5.0,-6.747,0.0,0.0424,0.00735,0.0,0.293,0.5,81.021,249067.0,4.0
123,1cJ5ZXrClkc5sJElFQGKKC,gnash,something,something,41,0.764,0.67,2.0,-4.492,1.0,0.11,0.198,0.0,0.115,0.732,145.976,168313.0,4.0
124,2njX8sZmCK4t7EKx2cS2Vb,Imad Royal,Bad 4 U (feat. gnash),Bad 4 U (feat. gnash),48,0.851,0.535,5.0,-5.161,0.0,0.0622,0.578,0.0,0.241,0.736,121.958,177568.0,4.0
125,1lgWOtohsjX526FK6Ch5B8,gnash,that one song,me,48,0.827,0.524,3.0,-8.462,1.0,0.282,0.328,0.0,0.103,0.682,98.072,193001.0,4.0
126,1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,The A Team,+,76,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.407,84.996,258373.0,4.0
127,5pY3ovFxbvAg7reGZjJQSp,Ed Sheeran,I See Fire,x (Deluxe Edition),1,0.641,0.176,6.0,-11.692,1.0,0.0349,0.638,5.14e-06,0.252,0.297,76.031,299147.0,4.0
128,7awwmuGslmuyhnlpFipDqk,Ed Sheeran,Shirtsleeves,x (Deluxe Edition),56,0.752,0.76,2.0,-5.34,1.0,0.0341,0.319,0.0,0.335,0.752,107.034,190227.0,4.0
129,4h0zU3O9R5xzuTmNO7dNDU,Ruth B.,Lost Boy,Lost Boy,76,0.71,0.0565,7.0,-15.099,1.0,0.0534,0.965,0.0,0.0889,0.348,123.994,275280.0,4.0
130,6N5xh0tYYLTQRiCCaNbAUt,One Direction,Infinity,Made In The A.M. (Deluxe Edition),73,0.537,0.705,4.0,-6.073,1.0,0.0337,0.0687,0.0,0.0842,0.32,131.965,249480.0,4.0
131,0HMjXBAZmSYOTTi33WpMso,One Direction,History,Made In The A.M. (Deluxe Edition),79,0.655,0.699,11.0,-4.421,1.0,0.0493,0.0352,0.0,0.064,0.802,86.704,187427.0,4.0
132,2K87XMYnUMqLcX3zvtAF4G,One Direction,Drag Me Down,Made In The A.M. (Deluxe Edition),82,0.73,0.703,0.0,-5.672,0.0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120.0,4.0
133,1kTVTUir6oCBs5zMlZfan2,Noah Kahan,Hurt Somebody,Hurt Somebody,0,0.915,0.474,1.0,-7.036,1.0,0.111,0.326,0.0,0.236,0.521,114.95,168440.0,4.0
134,6TIU9Ehmi6dMzZK73Ym4yj,Ed Sheeran,Save Myself,÷ (Deluxe),68,0.552,0.29,10.0,-5.617,1.0,0.0448,0.85,0.0,0.227,0.481,78.842,247107.0,4.0
135,2BnjU9TqIovk0IQ7jJaA4z,Little Mix,"Secret Love Song, Pt. II",Get Weird (Deluxe),67,0.39,0.384,9.0,-7.252,1.0,0.039,0.748,0.0,0.08,0.154,96.132,266920.0,4.0
136,6qNALlmZa1ESnCxJmXE1K9,Charlie Puth,The Way I Am,Voicenotes,67,0.755,0.769,10.0,-5.658,0.0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080.0,4.0
137,5JDcQAztvZTIkrWoZihgvC,Ron Pope,A Drop In The Ocean,The Bedroom Demos,72,0.447,0.393,5.0,-8.65,1.0,0.038,0.785,0.0,0.28,0.564,73.139,220239.0,3.0
138,341863z079BT4EFPiSw9DP,Regina Spektor,The Call,The Call,62,0.58,0.101,10.0,-15.661,1.0,0.0289,0.934,0.000302,0.0768,0.302,91.003,187427.0,3.0
139,0Tel1fmuCxEFV6wBLXsEdk,Ed Sheeran,Kiss Me,+,73,0.589,0.227,2.0,-16.67,1.0,0.0498,0.64,0.00469,0.0248,0.182,74.993,280853.0,4.0
140,6fFTPGGItuEpjwXRUIr4rk,Jeremy Zucker,comethru,comethru,0,0.798,0.175,0.0,-12.603,1.0,0.0594,0.603,0.0,0.625,0.633,93.994,181520.0,4.0
141,12gnUTEnxL6PYN06RX2Je1,gnash,imagine if,imagine if,1,0.907,0.452,8.0,-6.673,1.0,0.187,0.568,0.0,0.244,0.691,92.063,197216.0,4.0
142,6SLMyJPRTh2zCX9SJJHTZQ,John Legend,Written In The Stars,Written In The Stars,63,0.612,0.519,9.0,-5.568,1.0,0.0391,0.478,0.0,0.189,0.537,80.882,231341.0,4.0
143,08j5AOw6GGKexqhw3fZcQU,Jeremy Zucker,all the kids are depressed,all the kids are depressed,0,0.77,0.441,9.0,-8.221,1.0,0.0931,0.865,2.21e-05,0.53,0.727,103.955,169627.0,4.0
144,1x6E02AlKQMlWdkDLcJPCI,Frook,Linen,Sunday Spelunking,0,0.496,0.126,0.0,-14.854,1.0,0.0739,0.585,0.816,0.106,0.429,143.714,142526.0,4.0
145,2lpSH0jo0k8ycP200Rc5lm,Frook,Morning Coffee,Sunday Spelunking,0,0.631,0.311,0.0,-9.896,0.0,0.0766,0.884,0.894,0.116,0.182,120.098,131115.0,4.0
146,7Ml3iunPsZp956PRJejfwh,Frook,Coney Island,Dot The I's And Cross The T's,0,0.801,0.331,5.0,-7.606,0.0,0.194,0.502,0.881,0.0871,0.486,82.993,139211.0,4.0
147,28gAFBuzMyO7jKg3xD1kka,Yomoti,Playground,Nebula,0,0.545,0.382,9.0,-10.51,1.0,0.104,0.306,0.0138,0.0837,0.233,86.724,124155.0,4.0
148,1j1sbz0yOVlfvlMQEtl8Q3,Johannes Bornlöf,The Paper Birch,The Boy Who Flew Away,0,0.262,0.151,1.0,-15.27,1.0,0.0307,0.979,0.466,0.116,0.117,88.844,153459.0,3.0
149,0h57KdP2U7n4KQlGXmtKqx,Frook,Dot The I's And Cross The T's,Dot The I's And Cross The T's,0,0.729,0.153,3.0,-10.605,1.0,0.0508,0.766,0.935,0.122,0.366,79.995,121156.0,4.0
150,2cfzM7dATdRS82pjm2Yh0k,Christian Nanzell,Tarantulas,Tarantulas,34,0.76,0.215,3.0,-8.384,0.0,0.0933,0.257,0.895,0.0947,0.794,85.018,142172.0,4.0
151,6ucSvvgtszol5tNVJtKane,Henyao,Rainy Sunday,Coffee And Unicorns,0,0.784,0.362,9.0,-8.59,1.0,0.0617,0.697,0.336,0.0502,0.512,92.982,148156.0,4.0
152,3Vj0LtsMuLPGXsQVjkqlQC,Henyao,Coffee And Unicorns,Coffee And Unicorns,0,0.607,0.363,8.0,-12.554,1.0,0.0301,0.844,0.596,0.154,0.24,80.977,161256.0,4.0
153,2ESsvGkB16B4JacbzUPjNk,Frook,Snake Oil,Dot The I's And Cross The T's,0,0.703,0.553,8.0,-6.998,1.0,0.0636,0.374,0.807,0.168,0.588,170.069,113009.0,4.0
154,37mXnLyOYQLGNnjIF0q997,Frook,Sunday Spelunking,Sunday Spelunking,0,0.782,0.425,2.0,-10.811,0.0,0.0464,0.586,0.805,0.105,0.189,124.969,128326.0,4.0
155,5vBnKfyFHjzX2lbeRMWdTq,Johannes Bornlöf,Friend Or Foe,The Boy Who Flew Away,0,0.292,0.171,0.0,-16.245,1.0,0.0328,0.993,0.907,0.122,0.327,156.3,123300.0,4.0
156,2xvywO8hVwwxNPxkX2SK7w,Johannes Bornlöf,Pirates And Princesses,The Boy Who Flew Away,0,0.396,0.055,2.0,-16.709,1.0,0.0341,0.992,0.899,0.117,0.412,139.288,138744.0,3.0
157,53RDh7SytHKsPwo71E5xKM,Johannes Bornlöf,A World Of Difference,Nocturnal Waltz,31,0.469,0.0873,1.0,-17.516,1.0,0.0446,0.995,0.932,0.105,0.157,65.485,149635.0,3.0
158,4jLpw9szlkdmSUC7Y1jzk1,Peter Sandberg,Spring Morning (Scaled Down Version),Balm,0,0.609,0.105,10.0,-16.692,0.0,0.0432,0.979,0.915,0.097,0.116,174.027,111738.0,3.0
159,4xfCXK9eixyPpn9SWbvPog,Peter Sandberg,Remove The Complexities,Dismantle,0,0.235,0.111,4.0,-21.701,1.0,0.0323,0.987,0.949,0.122,0.104,167.205,135668.0,5.0
160,5eIifmrzK2XxqiABsZhYGK,Peter Sandberg,Balm (Scaled Down Version),Balm,1,0.376,0.0176,11.0,-22.767,1.0,0.0456,0.988,0.909,0.0975,0.288,106.806,126938.0,3.0
161,50030Xdu99SG9krul5IlNL,Peter Sandberg,Synesthesia (Scaled Down Version),Balm,0,0.678,0.0777,9.0,-21.987,1.0,0.0598,0.993,0.928,0.098,0.192,130.033,114462.0,4.0
162,1cpsFVBA63bmSjNIhLGvhF,Una Luna,Calm At Last,Calm At Last,45,0.48,0.00713,5.0,-27.419,1.0,0.058,0.992,0.929,0.146,0.235,61.387,178980.0,4.0
163,5ewxkXFz2Mfv7deyoMt9XB,Una Luna,Send A Raven North,Send A Raven North,43,0.368,0.0207,3.0,-29.217,1.0,0.0571,0.995,0.947,0.112,0.205,101.144,153412.0,3.0
164,3WzXJhi5jtc29EoOwjPf2D,Gavin Luke,Delicate Transitions,Drifting Among Strangers,0,0.407,0.187,8.0,-16.436,0.0,0.044,0.964,0.925,0.108,0.0705,117.264,148245.0,5.0
165,0Vu6RJt121WDu1SfA7QFH9,Windshield,Storm Is Over,Storm Is Over,0,0.682,0.549,9.0,-9.837,1.0,0.0636,0.602,0.0537,0.0819,0.388,99.974,188448.0,4.0
166,27eTX7vsjru3a4kxCBeZIC,Bassti,nothing but love,chaotic formalism,0,0.559,0.341,6.0,-13.031,1.0,0.0419,0.0957,0.952,0.114,0.579,163.949,159588.0,4.0
167,5n16dEoZ1OwdpqOIK13m1X,Knowmadic,Faces,Faces,37,0.615,0.424,11.0,-12.324,0.0,0.114,0.968,0.809,0.106,0.178,159.033,133165.0,4.0
168,6uWjjaiquXsjuQuks2mZME,Ana Olgica,Sugarcane,Sugarcane,66,0.361,0.0165,0.0,-27.874,1.0,0.0615,0.995,0.967,0.0834,0.452,114.346,144500.0,3.0
169,0pYdhNukjrkpBWdq75GXSm,Philanthrope,Laverne,"Birds of a Feather, Vol. 1",44,0.74,0.175,7.0,-11.373,1.0,0.259,0.102,0.852,0.144,0.521,87.003,115893.0,4.0
170,7BurSiYIvxlXXXyoUnQ1Ez,Smeyeul.,blooms,always temporary,26,0.81,0.028,0.0,-20.864,0.0,0.0785,0.892,0.905,0.113,0.504,75.006,76800.0,4.0
171,1xzE78YaGxhVKLubvVgDPB,Limes,Moonbeams,Fresh Squeezed,48,0.853,0.285,1.0,-9.067,1.0,0.135,0.222,0.0335,0.101,0.895,80.067,202567.0,4.0
172,4DXYgyfzAnjdoarE1k33SZ,mommy,hennies & beanies,unwanted tape,32,0.855,0.249,6.0,-15.316,0.0,0.224,0.943,0.877,0.103,0.206,69.922,68481.0,4.0
173,24Ls3YpU0IjeWUM6ws2yaJ,HM Surf,Flunked This Semester,Waterbed,57,0.557,0.246,8.0,-11.289,1.0,0.0368,0.486,0.904,0.111,0.27,174.063,99310.0,4.0
174,6LdMXBL9RHbXWtZQ8GJCWs,Wun Two,calles feat. tuamie,Rio,56,0.799,0.352,6.0,-9.943,1.0,0.159,0.844,0.903,0.115,0.435,83.564,152195.0,4.0
175,1ZzpnNOU6rbXFZEm4MBdjR,aimless,i've been missing you lately,beats from 2017,49,0.624,0.429,4.0,-8.6,0.0,0.614,0.762,0.747,0.168,0.295,79.788,89231.0,4.0
176,1Khq9h8aJoUBNExTyc03cT,Smoke Trees,Man in the Moon,Steamer,40,0.725,0.344,9.0,-16.931,0.0,0.154,0.962,0.433,0.138,0.345,74.036,119158.0,4.0
177,60EkFnRSHQ8nnofL3Wns5X,j'san,Alone by Your Side,Alone by Your Side,54,0.562,0.136,7.0,-12.037,1.0,0.403,0.879,0.934,0.14,0.177,156.362,85125.0,4.0
178,1LnvvETuCo3vqt1xC9j7J4,Harris Cole,Game over!,Game over!,60,0.635,0.0861,11.0,-18.311,0.0,0.0755,0.358,0.00995,0.138,0.0618,130.146,206811.0,4.0
179,5wJmmRVkx1dfghYHOFjT8n,chief.,sorry,late nights,0,0.548,0.302,10.0,-12.869,1.0,0.12,0.752,0.893,0.314,0.546,127.159,77922.0,4.0
180,1eYTN19ZXz0i9iuIX2TD5U,Joe Corfield,Wildflower,Chillhop Essentials Spring 2018,33,0.67,0.139,1.0,-11.068,1.0,0.0725,0.928,0.949,0.0947,0.658,91.054,147584.0,4.0
181,7qrBYrivpvfXUPBMmqh3dA,The Deli,5:32pm,Vibes 2,71,0.691,0.186,10.0,-13.672,0.0,0.0487,0.686,0.934,0.0762,0.548,86.383,136914.0,4.0
182,7rm0dHohIn2Mnvp02CW9Ss,Idealism,controlla,rainy evening ep,0,0.788,0.446,6.0,-9.812,1.0,0.0693,0.54,0.694,0.273,0.545,80.033,108000.0,4.0
183,0BD9XqvXSSxlHsdBlLKhqA,Flughand,Feblu,EXPEDITion Vol. 7: Moonloops,62,0.769,0.277,10.0,-8.375,1.0,0.095,0.897,0.862,0.118,0.641,80.951,93635.0,4.0
184,7evUPABneVddplechlReII,potsu,im closing my eyes (Feat. shiloh),im closing my eyes,0,0.895,0.109,0.0,-13.853,0.0,0.0996,0.534,0.549,0.106,0.546,134.067,118302.0,4.0
185,3MCvwmA6zeYml0q7kQLgLu,Oatmello,Kombucha,Imperfections,45,0.722,0.285,1.0,-12.244,1.0,0.0829,0.95,0.841,0.102,0.467,138.015,83544.0,4.0
186,6gIPjfVx0TRu7OQYgGAS9M,j'san,The Best Moment,The Best Moment,54,0.448,0.466,3.0,-10.93,1.0,0.255,0.76,0.108,0.0955,0.563,162.688,82963.0,4.0
187,2RycgtfFQZOPgEGrzBGE0j,"quickly, quickly",Getsomerest/sleepwell,"Quickly Quickly, Vol. 1",66,0.637,0.394,7.0,-13.536,1.0,0.286,0.605,0.305,0.0968,0.361,132.015,332173.0,4.0
188,24Jk4wYlLRXI9TUMdkHoMN,Wun Two,Again,Penthouse,66,0.762,0.525,6.0,-11.863,1.0,0.199,0.949,0.87,0.114,0.652,82.777,143133.0,4.0
189,0QbTsXbzGOnxKW5PQFR39f,halberd,summer nights.,summer nights.,0,0.782,0.127,7.0,-20.939,1.0,0.668,0.939,0.781,0.125,0.39,83.989,84315.0,4.0
190,6ugrRFZUNIpLiqhLUgC7ix,The Deli,Flowers,Vibes 3,64,0.838,0.364,7.0,-10.006,1.0,0.134,0.0849,0.981,0.26,0.218,79.987,187828.0,4.0
191,7MdZQXUBijQxcBkYz4G1Z5,Jinsang,Affection,Life,67,0.698,0.193,1.0,-15.01,1.0,0.0902,0.914,0.937,0.0882,0.607,84.03,117495.0,4.0
192,3CFS6vCzVVsWL5veYusCe7,Jinsang,Egyptian Pools,Meditation - EP,60,0.665,0.597,5.0,-9.669,0.0,0.274,0.845,0.919,0.11,0.81,78.681,130678.0,4.0
193,0cZcOtDqLaavK7LowhTBsa,j'san,sunny,sunny,62,0.811,0.429,0.0,-11.503,1.0,0.0789,0.468,0.607,0.109,0.646,138.027,139130.0,4.0
194,1k6WdNgK2EFLIr3opwgCpm,sad boy with a laptop,You're the Dream I Never Wanna Wake Up From,You're the Dream I Never Wanna Wake Up From,55,0.756,0.272,2.0,-16.996,1.0,0.269,0.332,0.929,0.0885,0.517,159.784,141000.0,4.0
195,2v7yI88iezgRO9ka5gtUF1,Burbank,seeing your name makes me happy,bedroom,56,0.724,0.279,9.0,-8.678,1.0,0.2,0.282,0.00474,0.0924,0.476,162.136,107697.0,4.0
196,2LoewR3xQSsChwhTNlxAE3,steezy prime,Self Control,Solstice,46,0.625,0.409,10.0,-15.177,0.0,0.0394,0.887,0.615,0.113,0.404,97.56,79769.0,4.0
197,0DvqAXyoA7zRB8wgH0DjRO,City Girl,Ji-Eun's Sunset,Neon Impasse,62,0.931,0.517,4.0,-8.476,1.0,0.105,0.0923,0.821,0.114,0.171,118.021,168814.0,4.0
198,6WnEp9XsKFq5n88FzFT20Z,Ameba,August,Loops,54,0.784,0.389,9.0,-8.485,0.0,0.101,0.842,0.738,0.111,0.648,89.988,114730.0,4.0
199,7uY08VR46Hh2P005a1Xf0f,Jaeden Camstra,Rendezvous,"Escapades, Vol. 1",50,0.823,0.157,9.0,-11.679,1.0,0.0992,0.0968,0.853,0.114,0.63,87.018,99319.0,4.0
200,6OgXPYyiTAV2bdbYrB1aGs,Jaeden Camstra,Nostalgia,Kids' Menu,41,0.503,0.52,3.0,-8.274,0.0,0.503,0.729,0.337,0.54,0.531,164.073,77520.0,4.0
201,3NUOQvFY74ZAdCargElGyw,Jaeden Camstra,6 Out of 600,Kids' Menu,40,0.76,0.579,8.0,-5.752,1.0,0.4,0.759,0.000408,0.22,0.643,163.261,77640.0,4.0
202,7JgZbix8xDasAhbn3N7eIF,potsu,[oops],[oops],69,0.843,0.256,7.0,-13.565,0.0,0.0752,0.538,0.114,0.133,0.655,68.997,142183.0,4.0
203,4hnhSZTKf77tZjOBjzL5BM,Idealism,Both of Us,Chillhop Raw Cuts 2,54,0.66,0.528,11.0,-8.139,1.0,0.109,0.187,0.943,0.174,0.532,84.938,113000.0,4.0
204,3gV0E3N4uOcoNsbxLkGWkp,Nohidea,"sincerely, yours",osho,65,0.605,0.396,5.0,-11.301,0.0,0.0509,0.8,0.872,0.141,0.622,80.957,139684.0,4.0
205,5qC17VMNoZdF2gAw28FtsV,Tomppabeats,Monday Loop,Harbor,62,0.742,0.384,10.0,-8.533,1.0,0.043,0.872,0.00305,0.132,0.354,69.006,91505.0,3.0
206,2COBMrpsGXEagCGkjp2Siz,Limes,Jovial,Fresh Squeezed,63,0.764,0.185,7.0,-14.408,0.0,0.0489,0.918,0.926,0.118,0.378,69.972,142728.0,4.0
207,3A2jJaOKYhmKEy9IyyEJF6,potsu,lovesick,lovesick,65,0.804,0.577,10.0,-14.929,1.0,0.14,0.922,0.939,0.113,0.181,79.486,150967.0,4.0
208,19JzJOMs4wkuKxY8WEOMea,Elijah Who,this girl,Gentle Boy,67,0.79,0.133,8.0,-9.365,1.0,0.0915,0.875,0.808,0.111,0.422,69.997,122704.0,4.0
209,17RENW8QXEE2wOeT4ZAVqP,The Cancel,Can't You See,Chillhop Essentials Summer 2017,0,0.644,0.649,4.0,-8.713,0.0,0.127,0.649,0.261,0.0896,0.269,168.009,138952.0,4.0
210,2YacFgN79ou7TjlT4VNK6A,Mtbrd,Damn Fine Coffee,Chillhop Essentials Summer 2017,0,0.592,0.859,7.0,-5.535,1.0,0.378,0.0793,7.98e-06,0.326,0.176,90.424,192000.0,4.0
211,6BFQFmF62zan6nninKpIWm,Philanthrope,At Ease (feat. Monma),Chillhop Essentials Summer 2017,0,0.491,0.328,9.0,-5.785,0.0,0.139,0.529,0.74,0.103,0.211,187.97,127659.0,4.0
212,3pUMsLZIy50bhHOR8K8EKG,Tomppabeats,Far Away,Harbor,55,0.675,0.495,10.0,-11.151,0.0,0.0957,0.444,0.964,0.162,0.718,73.117,52603.0,4.0
213,77Uo6nqkmG5eFLgTuQcZIV,Tomppabeats,Being in Love with U,Harbor,53,0.629,0.334,2.0,-9.781,1.0,0.424,0.848,0.143,0.106,0.617,81.953,49548.0,3.0
214,34c4wiTY2MQTyVWS2Nuz9u,Tomppabeats,Emotional Crank,Harbor,50,0.726,0.329,9.0,-10.583,1.0,0.0929,0.908,0.00943,0.36,0.346,148.102,74595.0,4.0
215,4aX8Hfn6hplo1sVith6sZv,Borealism,Sunflowers,FUTURES Vol. 2,46,0.671,0.455,10.0,-10.678,0.0,0.175,0.891,0.924,0.108,0.481,87.996,73744.0,4.0
216,3mrE0pFzyIQqFs3cMUimY4,Post Malone,Circles - Instrumental,Circles (Instrumental),47,0.801,0.703,0.0,-4.996,1.0,0.0549,0.308,0.842,0.123,0.662,120.007,214693.0,4.0
217,4IGgG3xT8XL64Mf2P69F9d,Kudasaibeats,The Girl I Haven't Met (Biskwiq Flip),Good Morning Say It Back,63,0.733,0.547,8.0,-5.464,1.0,0.203,0.301,0.00537,0.383,0.295,71.976,194220.0,4.0
218,2OulDXvmqVYVS1mUrIM1vb,Bassti,pure imagination,Winter - EP,44,0.556,0.236,8.0,-16.604,1.0,0.036,0.434,0.907,0.133,0.417,97.008,73653.0,3.0
219,4l9S9NFztZ0nrMZyakENh2,H E R B,Unfaithful,Break,54,0.777,0.213,10.0,-15.491,1.0,0.16,0.562,0.889,0.185,0.563,141.19,82207.0,4.0
220,4JLI9AgtAXutJvjlXgZBoR,[bsd.u],French Inhale,444,64,0.87,0.146,8.0,-11.877,0.0,0.22,0.499,0.941,0.105,0.889,80.087,108078.0,4.0
221,1oSevjov1EOdo8TYcrb5nQ,mommy,thinking of you,Inaudible,66,0.798,0.0841,11.0,-12.673,1.0,0.209,0.487,0.8,0.239,0.506,160.038,131000.0,4.0
222,3MGjRKkAQCPKsDuBjLqkxW,RAEN,Ageless,Ageless,29,0.755,0.332,5.0,-14.287,0.0,0.0912,0.688,0.874,0.133,0.185,76.056,167961.0,4.0
223,2UAa5DBmqbgsPHeehLcWEJ,chillwithme,riverflowsintoyou,riverflowsintoyou,36,0.817,0.229,6.0,-18.012,1.0,0.0593,0.0438,0.789,0.137,0.438,123.99,206860.0,3.0
224,4zaYAOm7vtHyppmBuoRMie,chillwithme,drowningintears,drowningintears,33,0.62,0.0278,2.0,-21.919,0.0,0.0365,0.846,0.819,0.0814,0.441,160.013,146633.0,4.0
225,7q7tBeqxJZ6J7JbgKyBLJi,chillwithme,faded,faded,33,0.641,0.179,6.0,-12.264,1.0,0.037,0.695,0.414,0.077,0.582,154.049,166453.0,4.0
226,7bAjvNzg1bvp5ByU8kgatA,chillwithme,someoneyouloved,someoneyouloved,32,0.833,0.35,8.0,-15.869,0.0,0.104,0.00499,0.839,0.0964,0.379,80.008,253133.0,4.0
227,1WS7Ot46Y09BE7o8rDoS9J,chillwithme,payphone,payphone,32,0.725,0.476,8.0,-11.739,0.0,0.0592,0.267,0.877,0.254,0.219,171.966,184201.0,3.0
228,1hTOJnX7vDT9cYpeRwsgHt,chillwithme,starlight,starlight,31,0.637,0.0369,8.0,-15.727,0.0,0.0637,0.94,0.807,0.0954,0.633,150.027,155408.0,4.0
229,75khuVici1dRxf6rJIwom2,chillwithme,thenights,thenights,31,0.81,0.413,6.0,-13.998,1.0,0.0591,0.263,0.841,0.0926,0.319,160.005,241172.0,4.0
230,6Z5qlP122RnzVjxTTGLL8W,chillwithme,lifeanddeath,lifeanddeath,30,0.816,0.074,7.0,-14.669,0.0,0.113,0.418,0.892,0.0909,0.141,140.059,195134.0,4.0
231,2CMd8AIaQt20UjOtTxAHlZ,chillwithme,loveisfake,loveisfake,30,0.683,0.234,5.0,-14.715,0.0,0.0423,0.0746,0.861,0.118,0.187,172.007,156697.0,4.0
232,7E7m9NWYXXqu739vPgyfWJ,chillwithme,lucid,lucid,31,0.407,0.0551,1.0,-19.952,0.0,0.0562,0.85,0.92,0.107,0.219,77.05,147531.0,4.0
233,0WJBRPRvbRWctmw6wS0Ryi,chillwithme,scaredinthedark,scaredinthedark,30,0.634,0.216,9.0,-19.658,0.0,0.0661,0.0511,0.75,0.111,0.156,171.964,202565.0,5.0
234,1yyw0LbYQB7MQSXThq5bKH,chillwithme,shapeofmyheart,shapeofmyheart,31,0.787,0.178,6.0,-12.38,0.0,0.17,0.149,0.869,0.114,0.317,167.985,186257.0,4.0
235,42ovW17CLkkyatwIRiKGQc,Donovan's Playground,Fish Out of Water,Fish Out of Water,29,0.733,0.229,11.0,-17.381,0.0,0.142,0.947,0.674,0.12,0.493,168.061,115714.0,4.0
